demand_level,cap_key,year,run_id,delivered_twh,generation_twh,twh_biomass,share_biomass_pct,twh_black_coal,share_black_coal_pct,twh_brown_coal,share_brown_coal_pct,twh_gas_ccs,share_gas_ccs_pct,twh_gas_unabated,share_gas_unabated_pct,twh_liquid_fuel,share_liquid_fuel_pct,twh_solar,share_solar_pct,twh_water,share_water_pct,twh_wind,share_wind_pct,gw_biomass,gw_black_coal,gw_gas_ccs,gw_gas_unabated,gw_solar,gw_water,gw_wind,gw_storage_battery,gw_storage_water,r_total_pct,r_vre_pct,use_mwh,residual_co2e_t,captured_co2_t,intensity_delivered_t_per_mwh,intensity_generated_t_per_mwh,demand_marginal_aud_per_mwh,co2_cap_dual_raw,objective_weight,implied_carbon_price_aud_per_t,share_min_dual_raw,rec_co2_cap_annual_t,rec_annual_residual_co2e_t,rec_model_status,rec_objective_value,rec_solve_s,rec_wall_clock_s,rec_lp_rows,rec_gurobi_barrier_iterations,rec_status,existing_fleet_fom_aud_per_yr,cost_per_mwh_excl_fuel_carbon,diagnostic_bundled_cost_per_mwh,diagnostic_fuel_cost_per_mwh,tolerance_robust,annual_generation_twh,diagnostic_carbon_cost_per_mwh,carried_capex_aud_per_yr,demand_scalar,cap_mult,avg_cost_aud_per_mwh,total_cost_aud_per_yr,gw_brown_coal,rec_renewable_share_min,gw_liquid_fuel,rec_pdlp_final_gap_rel,rec_pdlp_final_pinf_rel,rec_pdlp_final_dinf_rel
d100,i050,2030,idm_d100_i050_2030,188.94089324068892,194.32660205878366,0.20743627528838768,0.1067462061759503,24.280358340350755,12.494613749797345,12.090988763621727,6.221993610511551,0.0,0.0,1.8687684409280507,0.9616637254650032,0.0,0.0,46.952042077304846,24.161407434635162,12.988940000000886,6.684077147642268,95.93806816128901,49.36949812577272,0.032,7.372892538283344,0.0,4.05357538220224,22.07113903245944,5.507992781064604,29.138223765314656,14.59382,6.075,80.3217289142261,73.53090556040787,46.40394850021505,37353388.95336143,0.0,0.19769880576237944,0.19221963723763388,104.74724406500354,-72.86503754399331,1.0,72.86503754399331,0.0,37353388.95337177,37353388.95336143,Optimal,4069574110.0,5242.825538400095,5870.237449700013,12030866,134.0,completed,3042844683.791337,48.348933861562756,41.32964208055443,9.085452044432916,True,188.94089324068892,0.0,0.0,1.0,0.5,57.43438590599567,10851704175.809256,3.37,,0.0,,,
d100,i050,2040,idm_d100_i050_2040,237.69323381204111,249.26435133442638,1.7108581974776302,0.6863629669941257,9.588825774074833,3.846850029994843,2.6667651014078455,1.0698541877855494,0.0,0.0,25.126507265390334,10.08026504025811,1.0876058144601619e-07,4.363262570992239e-08,94.68518472357815,37.985850851389266,12.769519999999957,5.122882566896895,102.71669016373707,41.20793431304859,0.23250773090767585,3.4085611664826456,0.0,10.242131930841428,42.1598507643637,5.776526866665004,35.29991679594764,24.38855441504084,6.075,85.00303069832887,79.19378516443786,0.0,21596407.58173603,0.0,0.09085831866301107,0.08664057843057202,144.16468467421564,-111.78453834250405,1.0,111.78453834250405,0.0,21596407.581738316,21596407.58173603,Optimal,14310483200.0,9380.064187299926,10006.250586000271,12598724,162.0,completed,2775422905.1516023,70.69051048817,70.627138829472,12.118712516409058,True,237.69323381204114,0.0,120176077.00008881,1.0,0.5,82.80922300457907,19683192005.420868,1.16,,0.0,,,
d100,i050,2050,idm_d100_i050_2050,251.9382881735692,264.72460524514946,1.7108581974776482,0.6462784960594427,2.84176587703739,1.0734800697523976,0.0,0.0,0.0,0.0,24.686641009933087,9.325404787013246,0.0,0.0,94.53869658222905,35.71209275944752,9.83381999999942,3.714735919954537,131.11282357847287,49.52800796777286,0.2335384617115771,1.696,0.0,12.002607938914856,45.597012707418806,5.776526866665004,39.853886009141654,24.89176137469714,6.075,89.60111514323437,85.24010072722038,877.8818686087957,12017964.149620393,0.0,0.04770201558780455,0.04539798685691155,154.21379959055062,-174.18721000690368,1.0,174.18721000690368,0.0,12017964.149620624,12017964.149620393,Optimal,10656576700.0,11843.187270999886,12470.365978800226,12646736,166.0,completed,2291534207.558594,81.55864474140253,50.132901739149354,9.798034340877336,True,251.93828817356922,0.0,8094313688.318074,1.0,0.5,91.35667908227987,23016245341.211708,0.0,,0.0,,,
d100,i100,2030,idm_d100_i100_2030,188.94089324068892,193.25938980417266,0.24631325255113967,0.12745215267456128,51.26522854691182,26.526643077398848,21.55732389010337,11.15460620668788,0.0,0.0,2.4387627291273435,1.2619116367895562,0.0,0.0,43.998054189586085,22.766321592016187,12.988940000002236,6.720987794261261,60.76476719589066,31.44207754017171,0.032,10.056028709942023,0.0,2.5983678562880255,19.34498260027489,5.214801328545699,18.805207452456827,14.59382,6.075,61.05683907912371,54.20839913218789,0.0,73853454.88345172,0.0,0.3908812624769955,0.3821467870631616,57.20831530134565,0.0,1.0,0.0,0.0,74706777.90674354,73853454.8834517,Optimal,2270587800.0,2157.2230189000256,2788.358285000082,12030866,126.0,completed,3111592433.755379,31.1525432879703,32.176496738119965,17.492555775383565,True,188.94089324068892,0.0,0.0,1.0,1.0,48.64509906335387,9191048468.81188,3.37,,0.0,,,
d100,i100,2040,idm_d100_i100_2040,237.69323381204111,248.03481781215126,0.22527733505096612,0.09082488379578206,21.780680595154777,8.781299652716635,8.594734826703165,3.4651323965381238,0.0,0.0,31.446313651380432,12.678185235750346,1.536459007729435e-07,6.194529547432609e-08,84.0241242817828,33.875939282612464,12.769520000000142,5.148277210690281,89.19416696843308,35.96034127595107,0.032,3.4085611664826456,0.0,12.510832247894058,36.32091974180587,5.776526866665004,30.845579487254525,21.052255004646923,6.075,75.07538265304959,69.83628055856353,0.0,42576599.58096783,0.0,0.1791241546851763,0.17165573751509816,129.30355683883167,0.0,1.0,0.0,0.0,43192815.16347663,42576599.580967836,Optimal,12968824800.0,7045.163538000081,7645.5482279001735,12598724,154.0,completed,2775422905.1516023,59.12313003291005,64.52411326069891,17.58306740289593,True,237.69323381204114,0.0,120176077.00008881,1.0,1.0,76.70619743580598,18232544121.941616,1.16,,0.0,,,
d100,i100,2050,idm_d100_i100_2050,251.9382881735692,262.6259751069649,0.8161983981346389,0.3107835764540082,10.356832151902085,3.9435673290442237,0.0,0.0,0.0,0.0,37.75972898172579,14.377758698981177,0.0,0.0,80.85174278486136,30.785889610474083,9.833819999997667,3.7444201762572993,123.00765279034337,46.83758060878921,0.10488607408190725,1.696,0.0,14.39273301461255,38.438372165396856,5.709141148860541,37.06903030205885,19.808337521126383,6.075,81.6786739719746,77.6234702192633,900.1604092014708,23844862.843586974,0.0,0.09464564920421863,0.09079400022741543,132.9676527504314,0.0,1.0,0.0,0.0,24035928.29924125,23844862.843586974,Optimal,9693494730.0,3864.2441654996946,4479.64594240021,12646736,173.0,completed,2280020181.377069,70.33091641997147,44.99537729422574,15.842536445474702,True,251.93828817356922,0.0,8094313688.318074,1.0,1.0,86.17345286544618,21710392200.92626,0.0,,0.0,,,
d100,s005,2030,idm_d100_s005_2030,188.94089324068892,203.868848434833,1.7108581974780361,0.8391954977981418,6.628736673706482,3.251471092615392,5.1939172126831625,2.5476757496589313,0.0,0.0,0.5244590502177767,0.25725315772577234,0.0,0.0,60.15602104548633,29.507215794528456,12.9889399999987,6.371223509486117,116.66591625526253,57.22596519818719,0.38990093009107396,5.4738699052617985,0.0,2.6561444649858967,29.415926897056174,6.8853,37.37151075637001,18.37818196806234,6.075,93.9435999999999,86.73318099271565,0.0,12673139.646215614,0.0,0.06707462544951291,0.062163198269433506,140.79128717962874,,1.0,,276.85242292277627,,12673139.646215614,Optimal,7760471280.0,4956.357698100153,5569.339325300418,12030866,165.0,completed,2973570135.8250723,73.20875558063229,60.589808855235056,3.119150437280437,True,188.94089324068892,0.0,0.0,1.0,,76.32790601791272,14421462742.215786,2.9671582509005097,0.939436,0.0,,,
d100,s005,2040,idm_d100_s005_2040,237.69323381204111,258.6535208913954,5.132574592433368,1.9843436017205645,4.647695246979409,1.7968807194126326,4.600975487353413,1.778818038701778,0.0,0.0,9.529316121832393,3.6842012005062195,1.0703422301036513e-07,4.138131297864959e-08,105.97634019298043,40.97231687693834,12.769519999999854,4.93692100381714,115.99709914278226,44.846518517522,0.8394606477623415,3.129309189117188,0.0,8.039526861833659,49.20182622960781,5.776526866665004,40.50662075154983,27.331455302063627,6.263702727395551,92.74009999999805,85.81883539446035,0.0,14600026.670743734,0.0,0.06142382110165108,0.05644627075026,162.44971252612356,,1.0,,188.48182686211254,,14600026.670743734,Optimal,16337131100.0,3515.1071615000255,4155.321229499765,12598724,137.0,completed,2753249211.517747,83.57566814014015,77.94085712432289,6.453986138543622,True,237.69323381204114,0.0,120176077.00008881,1.0,,90.02965427868378,21399439664.48041,1.16,0.927401,0.0,,,
d100,s005,2050,idm_d100_s005_2050,251.9382881735692,272.4996459429728,5.719758885261452,2.0989968135439163,2.836564853619377,1.0409425831742172,0.0,0.0,0.0,0.0,9.666536401181649,3.5473574168256374,0.0,0.0,99.52527024460504,36.52308240629169,9.833819999999102,3.608745973217547,144.91769555830615,53.18087480694699,1.212090829111614,1.588789702022929,0.0,10.662930587132008,49.0401281484112,5.776526866665004,43.608991325267205,27.169783280947428,6.182017600238966,95.41170000000014,89.70395721323868,0.0,6403997.911381093,0.0,0.025418914916851193,0.023500940301116158,162.82481975134368,,1.0,,278.7820122752341,,6403997.911381093,Optimal,13028301800.0,3187.127711799927,3805.5855586999096,12646736,179.0,completed,2281146092.4492674,95.54174190635243,58.65536021120757,4.29616287155998,True,251.93828817356922,0.0,8094313688.318074,1.0,,99.83790477791241,25152990824.583057,0.0,0.954117,0.0,,,
d100,s025,2030,idm_d100_s025_2030,188.94089324068892,197.0023319255655,0.1658193221047856,0.08417124837255127,13.023380915733636,6.610775003746825,9.823789436165319,4.986636117524282,0.0,0.0,1.0614266552575096,0.5387888787319302,0.0,0.0,49.527212321556334,25.140419322685727,12.988939999999017,6.593292512347874,110.4117632747489,56.04591691659082,0.032,6.495498433630369,0.0,3.976497236041341,23.739666190545098,6.8853,34.09313256672113,14.87460998105811,6.075,87.86379999999696,81.18633623927653,0.0,24410949.379817102,0.0,0.1291988672283896,0.12391198185938442,109.29226226457429,,1.0,,119.52778305903405,,24410949.379817102,Optimal,5335755620.0,3494.423092499841,4197.392116399948,12030866,178.0,completed,3113646125.528773,58.48976587621661,47.904122937500645,5.893828879819086,True,188.94089324068892,0.0,0.0,1.0,,64.38359475603569,12164693903.251919,3.37,0.878638,0.0,,,
d100,s025,2040,idm_d100_s025_2040,237.69323381204111,255.78161811822156,1.7108581974776478,0.6688745696678225,6.6520004202740335,2.600656164900598,5.14719802216519,2.0123408632852455,0.0,0.0,13.978728704381187,5.465102929296607,1.0876058144601619e-07,4.2520874739226703e-08,101.19944156784862,39.564782767569525,12.769519999999382,4.99235249739383,114.32387109731489,44.69589016536549,0.26492272067464273,3.4085611664826456,0.0,8.976799745765042,46.17614043256774,5.776526866665004,39.380255315731915,26.329044594811894,6.136263817486899,89.92189999999667,84.26067293293502,0.0,18448126.06563458,0.0,0.07761317295309578,0.07212451856922691,155.44054952110955,,1.0,,135.56197045249866,,18448126.06563458,Optimal,15167212200.0,3816.0941677000374,4413.48822950013,12598724,141.0,completed,2775422392.2693977,78.42798598371627,74.48251782954976,8.236613863192115,True,237.69323381204114,0.0,120176077.00008881,1.0,,86.66459984690839,20599588994.63818,1.16,0.899219,0.0,,,
d100,s025,2050,idm_d100_s025_2050,251.9382881735692,270.0392599051908,1.917595175424655,0.7101171792938225,3.891973617289856,1.4412621404222128,0.0,0.0,0.0,0.0,14.758017828803364,5.465137859578202,0.0,0.0,95.76572792507281,35.463631458142636,9.833819999998838,3.6416260374330136,143.8721253586013,53.278225325130116,0.3679784561868146,1.696,0.0,10.770185911307895,46.23469540292072,5.776526866665004,43.0028805583038,26.715878208918568,6.106755064010495,93.09359999999958,88.74185678327274,462.42466603027765,9182569.881581444,0.0,0.03644769498177763,0.03400457357498828,160.37907372897146,,1.0,,188.57332210529714,,9182569.881581444,Optimal,11601930600.0,3175.309433300048,3780.836274200119,12646736,166.0,completed,2291547103.781728,89.41337245963103,54.388183684157724,6.198639755681163,True,251.93828817356922,0.0,8094313688.318074,1.0,,95.61201221531219,24088326686.35614,0.0,0.930936,0.0,,,
d100,s100,2030,idm_d100_s100_2030,188.94089324068892,193.29620683203166,0.24631325255113967,0.1274278769294103,51.26522854691183,26.521590561505278,21.557323890100694,11.152481594650915,0.0,0.0,2.4028127095865295,1.2430728719237096,0.0,0.0,43.969638816034404,22.747284872611413,12.988940000004858,6.719707651217305,60.86594961684223,31.48843457116198,0.032,10.056028709942025,0.0,2.5983678562880232,19.34498260027489,5.214801328545699,18.805207452456827,14.59382,6.075,61.08285497192012,54.2357194437734,0.0,73853454.88344836,0.0,0.3908812624769778,0.38207399976360995,57.20831530134145,,1.0,,0.0,,73853454.88344836,Optimal,2270587800.0,1957.9877347000875,2548.097925900016,12030866,148.0,completed,3111592433.755379,31.15254328797075,32.176496738119695,17.49255577538284,True,188.94089324068892,0.0,0.0,1.0,,48.64509906335359,9191048468.811827,3.37,0.610568,0.0,,,
d100,s100,2040,idm_d100_s100_2040,237.69323381204111,248.0349904386904,0.22527733505096578,0.09082482058379183,21.7806805951548,8.781293541137929,8.59473482670301,3.46512998488714,0.0,0.0,31.446313651379704,12.67817641203032,1.536459007729435e-07,6.19452523618525e-08,83.91496661723542,33.8319067276831,12.76951999999963,5.148273627609818,89.30349725952097,36.004394824122656,0.032,3.4085611664826456,0.0,12.510832247894028,36.32091974180663,5.776526866665004,30.845579487254557,21.05225500464688,6.075,75.07539999999936,69.83630155180576,0.0,42576599.580967456,0.0,0.17912415468517473,0.17165561804672713,129.30355683883167,,1.0,,-1.1368683772161603e-13,,42576599.580967456,Optimal,12968824800.0,4401.148951299954,5024.747125799768,12598724,157.0,completed,2775422905.1516023,59.12313003291023,64.52411326069885,17.583067402895693,True,237.69323381204114,0.0,120176077.00008881,1.0,,76.70619743580593,18232544121.94161,1.16,0.750754,0.0,,,
d100,s100,2050,idm_d100_s100_2050,251.9382881735692,262.83147250027844,0.8161983981346386,0.31054058723267014,10.356832151902083,3.9404840118190605,0.0,0.0,0.0,0.0,37.75972898172561,14.366517305755918,0.0,0.0,80.89725963510284,30.77913724164717,9.833819999997042,3.741492564208278,123.16763333341622,46.861828289336906,0.10488607408190717,1.696,0.0,14.39273301461254,38.438372165396856,5.7091411488604775,37.069030302059076,19.808337521126397,6.075,81.69299868242503,77.64096553098408,900.1604092014691,23844862.84358689,0.0,0.0946456492042183,0.09072301203791958,132.96765275043066,,1.0,,0.0,,23844862.84358689,Optimal,9693494730.0,5586.012569299899,6215.344859799836,12646736,164.0,completed,2280020181.377062,70.33091641997163,44.99537729422585,15.842536445474618,True,251.93828817356922,0.0,8094313688.318074,1.0,,86.17345286544625,21710392200.926277,0.0,0.816787,0.0,,,
d100,u,2040,idm_d100_u_2040,237.69323381204111,247.95677987740447,0.22527733505096603,0.09085346856107275,21.78068059515477,8.784063337942861,8.59473482670287,3.46622295665894,0.0,0.0,31.446313651379775,12.68217536416127,1.536459007729435e-07,6.196479114179076e-08,83.89064338183272,33.83276852655942,12.769519999999153,5.14989749677855,89.24960993363831,35.99401878737309,0.032,3.4085611664826456,0.0,12.510832247893962,36.320919741807344,5.776526866665004,30.845579487254582,21.052255004646867,6.075,75.06753827927213,69.82678731393251,0.0,42576599.58096722,0.0,0.17912415468517373,0.17170976168515362,129.30355683883178,,,,0.0,,42576599.58096722,Optimal,12968824800.0,6173.121882899664,6776.1990694999695,12598723,122.0,completed,2775422905.1516023,59.123130032910595,64.52411326069915,17.58306740289563,True,237.69323381204114,0.0,120176077.00008881,1.0,,76.70619743580622,18232544121.941677,1.16,,0.0,,,
d105,i005,2030,idm_d105_i005_2030,198.38793790272337,210.11006001628488,1.7108581974777197,0.8142676259028804,0.06282702804004617,0.02990196092237405,0.0,0.0,4.171391159086961,1.9853362370005758,8.560855429690832,4.074462416995793,0.0,0.0,63.01457901016522,29.991224125718297,12.988939999998754,6.181969582509295,119.60060919182536,56.922838050950794,0.3933729521238373,0.834093477310541,1.0504095900758734,9.257799615695282,31.786474893626043,6.8853,39.29474618626512,20.16014624025977,6.075,93.91029938508126,86.91406217666909,0.0,3922105.840104365,1748779.555835994,0.019769880576245076,0.01866691123595118,173.29948772871586,-587.702155099449,1.0,587.702155099449,0.0,3922105.8401040365,3922105.8401043653,Optimal,11263988900.0,9490.546625400428,10098.064187999815,12030866,180.0,completed,2817050020.998826,82.15530891184223,75.24781575544101,7.292210972688154,True,198.38793790272337,0.0,0.0,1.05,0.05,89.44751988453038,17745309020.404827,0.0,,0.0,,,
