sweep_id,carbon_price_aud_per_tco2e,tns_price_aud_per_tco2,year,cost_per_mwh_excl_fuel_carbon,co2_t_per_mwh,co2e_total_t_per_mwh,gj_per_mwh_coal,gj_per_mwh_natural_gas,gj_per_mwh_biomass,annual_generation_twh,solve_gap_rel,solve_pinf_rel,solve_dinf_rel,solve_iterations,solve_wall_s,solve_model_status,tolerance_robust,carried_capex_aud_per_yr,carried_vintages,carried_gw,existing_fleet_fom_aud_per_yr,existing_fleet_active_gw,renewable_share_pct_bulk_grid,diagnostic_cost_per_mwh_year_t_incremental,diagnostic_bundled_cost_per_mwh,diagnostic_fuel_cost_per_mwh,diagnostic_carbon_cost_per_mwh,cell,carbon_price,demand_level,demand_scalar,avg_cost_aud_per_mwh,delivered_twh,total_cost_aud_per_yr,co2e_total_kt_per_yr,gj_per_mwh_diesel,total_twh,twh_Biomass,share_Biomass,twh_Black Coal,share_Black Coal,twh_Brown Coal,share_Brown Coal,twh_Gas,share_Gas,twh_Liquid Fuel,share_Liquid Fuel,twh_Solar,share_Solar,twh_Unserved Energy,share_Unserved Energy,twh_Water,share_Water,twh_Wind,share_Wind,renewable_fraction_pct,use_mwh,gw_Biomass,gw_Black Coal,gw_Brown Coal,gw_Gas,gw_Solar,gw_Unserved Energy,gw_Water,gw_Wind,gw_Liquid Fuel
sweep_c150_d110,150.0,89.93,2050,89.3010720551324,0.051242282966326,0.0515567095857308,0.1231011427687935,0.7814024334063595,0.1018346208925912,277.13211699092614,0.00298,0.000685,7.69e-06,21320,8329.611530499998,Unknown,True,13952943769.515385,2,67.66107382957536,2399915076.4970474,61.30442818190068,88.83523002747104,30.293624547531326,48.54575610410994,10.51862511871898,7.733506437859628,sweep_c150_d110,150,d110,1.1,107.55320361171101,277.13211699092614,29806447006.069595,14288.020072579951,,287.6106686338891,1.60944103683508,0.5595901725341771,3.473717242337508,1.207784557797242,0.0,0.0,28.637352327088678,9.956985414731708,0.0,0.0,90.96377869340205,31.627400723856113,0.0,0.0,9.840300214955993,3.421396105261345,153.08607911926975,53.226843025819406,88.83523002747104,0.0,0.24516732072517297,1.2305257759894994,0.0,13.34375559906552,47.21699859395832,1500.0,6.885299999999997,47.57654441148223,0.0
sweep_c150_d123,150.0,89.93,2030,64.1528207530783,0.1240816757599006,0.1246569438302972,1.1070881972602624,0.4562488570508491,0.1264258310788824,233.29514581072715,0.00292,0.000538,3.33e-07,17840,6668.722150000045,Unknown,True,0.0,0,0.0,3262744770.151068,83.32840506462756,83.83433359969536,50.16734000587861,79.24469847316338,10.378816892740184,18.69854157454459,sweep_c150_d123,150,d123,1.234752,93.23017922036308,233.29514581072715,21750148255.17483,29081.859887208808,9.90712146652456e-08,238.04404300436323,1.6820321014455617,0.7066054164668725,19.50244693900267,8.192789322875516,4.914598959543392,2.0645754867528066,14.064357376185093,5.908300497117376,2.603151892635336e-06,1.0935589312720676e-06,56.79782149549094,23.86021543687605,0.0,0.0,12.98563051229863,5.4551377755168655,128.09715301724503,53.81237497083558,83.83433359969537,0.0,0.23425634413500693,7.681251423353642,2.3528291838265822,7.500127024275713,27.87446168739585,1500.0,6.885299999999998,40.555580149814155,0.0
sweep_c150_d123,150.0,89.93,2040,78.75875770984416,0.0957204013407403,0.0961571539928837,0.3948387137787439,1.1642939050018473,0.1015852378439714,293.4921958358854,0.00299,0.000295,1.53e-06,24480,9973.05111060012,Unknown,True,8377903552.260155,1,34.85981401604059,3101109093.921608,76.27725464021923,81.08562102744938,39.64694210095288,70.57584394675546,16.50532874687003,14.423573098932556,sweep_c150_d123,150,d123,1.234752,109.68765955564675,293.4921958358854,32192472059.0858,28221.374270700813,,302.9466409898988,1.700277937829976,0.5612466711214231,8.887378569074142,2.933644862353986,2.093448428800649,0.6910287639962481,46.319648763567024,15.289705346200378,0.0,0.0,95.75470912529165,31.607780436979464,0.0,0.0,12.76395205566343,4.213267397174745,135.42722610967198,44.70332652217376,81.0856210274494,0.0,0.23624877189067195,3.9,1.16,15.349052820782884,47.241326977500314,1500.0,6.885299999999998,46.047880650807514,0.0
sweep_c150_d123,150.0,89.93,2050,91.05164213306348,0.0641692139318133,0.0645055997824123,0.16710119242469,0.9558474420166416,0.0955680777266322,311.08130519889096,0.00295,0.000814,3.29e-06,16360,6543.220254200045,Unknown,True,15980814425.302025,2,77.6841010557636,2449635077.7073817,61.94019532738848,86.032989266027,31.8052355024052,54.382740459937786,12.90166499017074,9.675839967361846,sweep_c150_d123,150,d123,1.234752,113.62914709059606,311.08130519889096,35347903385.57939,20066.486172950114,,322.10536303799165,1.6954286719574136,0.5263584114113125,5.285734199305263,1.6409954027005198,0.0,0.0,39.702756430913695,12.326015331272469,0.0,0.0,98.04722191429572,30.43948756069959,0.0,0.0,9.841086356731996,3.0552382810128065,167.53313546478753,52.01190501290329,86.032989266027,0.0,0.2318444902888261,1.696,0.0,16.110584210013087,50.417094581370264,1500.0,6.885299999999996,51.76802853115202,0.0
sweep_c300_d087,300.0,89.93,2030,62.71661428197248,0.0346575819788768,0.0347710466198179,0.0685889952702694,0.5542193206283695,0.013866987130575,164.2927979538681,0.00275,0.00124,9.34e-07,23920,8636.552940900205,Unknown,True,0.0,0,0.0,2832681581.275458,76.50896966303894,92.5008294405164,45.47494808263702,63.49584500934298,7.589582940760551,10.431313985945405,sweep_c300_d087,300,d087,0.869546,80.73751120867844,164.2927979538681,13264591616.305569,5712.63253695427,,168.4287761486485,0.1299252013833755,0.07713955082634377,1.1555705282498718,0.6860885382376771,2.0983069932326615e-06,1.2458126462789111e-06,11.4751885680811,6.813080775433265,0.0,0.0,45.29255756121603,26.891222863985327,0.0,0.0,12.995842669937208,7.715927745308555,97.37968952147392,57.816539280396185,92.5008294405164,0.0,0.03313783081782938,1.9964725219562822,0.0,8.31963977221927,22.384054476939344,1500.0,6.885299999999998,32.028672516290264,0.0
sweep_c300_d087,300.0,89.93,2040,80.72026812548914,0.029795014786245,0.0301620602996391,7.2307713119189665e-06,0.5797272917662178,0.1620491014642498,206.68520068832512,0.0029,0.000708,2.02e-06,21960,9061.148424699904,Unknown,True,4581095089.484745,1,19.34278728419156,2807010201.3205805,72.37250671449475,92.7959113939632,44.974577257441176,61.67273053875819,7.649535191425282,9.04861808989174,sweep_c300_d087,300,d087,0.869546,97.41842140680617,206.68520068832512,20134945979.205563,6234.051486204271,,215.66370082635768,1.9100677348694999,0.8856695528968025,0.00015255053328648905,7.073537767457473e-05,0.0,0.0,15.53645154805566,7.204017870659135,0.0,0.0,80.1193757884347,37.150144174212734,0.0,0.0,12.768912793671621,5.920751959993746,105.3287404107929,48.8393457068599,92.7959113939632,0.0,0.3534525774940478,0.0,0.0,10.297993953720274,40.31216531989168,1500.0,6.885299999999998,36.63980158298857,0.0
sweep_c300_d087,300.0,89.93,2050,85.84979679807739,0.0236199491866847,0.0239268484020423,9.838051861966006e-07,0.4595372479729099,0.1373111289387306,219.0719307281744,0.003,8.73e-05,2.69e-06,39000,15262.01564460015,Unknown,True,10571798747.50391,2,53.26105116772062,2312820479.674811,60.79174295084581,94.22966579646756,27.0352367385049,40.21382903354444,6.000537774426838,7.178054520612704,sweep_c300_d087,300,d087,0.869546,99.02838909311693,219.0719307281744,21694340395.530014,5241.700875675741,,228.52814289518932,1.7154783202581818,0.7506639219682267,2.2003813418053087e-05,9.62849176442342e-06,0.0,0.0,13.186815590365104,5.770324575040641,0.0,0.0,79.89227458716319,34.959490579593286,0.0,0.0,9.831506937040212,4.302098994236028,123.9020454565492,54.217412300670055,94.22966579646759,0.0,0.32145257749404776,0.0,0.0,9.57932874258735,41.62022870806955,1500.0,6.885299999999986,39.04670108539048,0.0
sweep_c300_d100,300.0,89.93,2030,69.26307795283077,0.0399646208345367,0.0403348887367188,0.1280283056601744,0.5533597073125419,0.1486699424756216,188.9408932406889,0.00286,0.00147,5.26e-07,25480,9326.30565460003,Unknown,True,0.0,0,0.0,2879401279.973328,77.29592107307049,91.7570884315843,54.02338457260893,74.0207101593728,7.896858965748192,12.100466621015666,sweep_c300_d100,300,d100,1.0,89.26040353959463,188.9408932406889,16864940375.795359,7620.909906679452,,194.0317387043811,1.6019239626662984,0.8255989320937462,2.482549318985895,1.2794552765247376,1.4674465926476733e-06,7.562920388418596e-07,13.511313849629065,6.963455535598924,0.0,0.0,52.22268208182012,26.914505034346202,0.0,0.0,13.007627308789976,6.703865767346377,111.20564071504313,57.31311869779796,91.7570884315843,0.0,0.3213460498522214,3.2279024864771246,0.0,8.82717245027282,26.252863230751846,1500.0,6.885299999999998,36.36767597363065,0.0
sweep_c300_d100,300.0,89.93,2040,85.43994563601362,0.0398539285278504,0.0401833109760242,0.0235952640740547,0.7340997737352782,0.1268292319451485,237.69323381204117,0.00264,0.000735,3.03e-06,20680,8299.709037799854,Unknown,True,7255264807.145876,1,30.200394819758003,2842317320.571092,72.7113957415801,90.4001335306409,42.95837404991725,64.72507988777406,9.71171254504952,12.054993292807287,sweep_c300_d100,300,d100,1.0,107.20665147387042,237.69323381204117,25482295674.984688,9551.30113116608,,247.34323714684035,1.7192100530473855,0.6950705719221834,0.5665445833434363,0.2290519805104255,0.0,0.0,23.178075903743444,9.370814488848671,0.0,0.0,88.95257109062592,35.96321133203954,0.0,0.0,12.76827609001313,5.162169072135569,120.15855942606704,48.57968255454361,90.4001335306409,0.0,0.3213460498522214,0.6691831003183996,0.0,11.998007167759985,45.035116336329885,1500.0,6.885299999999998,41.151155961457235,0.0
sweep_c300_d100,300.0,89.93,2050,91.73195531248768,0.0303232384007662,0.0305998087832346,0.0061823122992036,0.5791352687982847,0.111000483313357,251.9382881735692,0.003,6.44e-05,4.41e-06,28280,11199.346180099994,Unknown,True,13710836404.114157,2,66.0973061066364,2309268390.811636,60.44745430976016,92.59428873371547,28.144539080267457,44.86584032693831,7.541358611700471,9.179942634970388,sweep_c300_d100,300,d100,1.0,108.45325655915855,251.9382881735692,27323527804.36332,7709.263443286673,,262.4794067063998,1.594820480743182,0.607598325809648,0.15901800331461038,0.06058303975537491,0.0,0.0,19.279448990817972,7.345128226529132,0.0,0.0,88.82227182278481,33.83971067952705,0.0,0.0,9.828015685666884,3.7442997182099527,142.79583172307235,54.402680010168844,92.5942887337155,0.0,0.28934604985222145,0.22374059684919972,0.0,11.458172826939318,45.985544781775616,1500.0,6.885299999999996,44.39826932756724,0.0
sweep_c300_d110,300.0,89.93,2030,72.70038118600783,0.0443283334439954,0.0446985244191643,0.1335415794312258,0.6286123566513708,0.1424576735485557,207.83498256475784,0.00279,0.000975,1.06e-06,18480,6973.387137399986,Unknown,True,0.0,0,0.0,2895865223.9469028,77.52476776688974,90.6566370186525,58.76689805332779,81.08385532787084,8.907399948793719,13.409557325749322,sweep_c300_d110,300,d110,1.1,95.01733846055087,207.83498256475784,19747926882.298286,9289.917043327414,1.437163450598483e-06,213.3096560092054,1.6884851963711447,0.7915652896173991,2.846591988491887,1.3344881060466582,3.062357456290741e-05,1.4356393956017559e-05,17.083641311921173,8.008845746384742,3.151121619553912e-05,1.477252215632435e-05,58.82388039351963,27.57675460832447,0.0,0.0,12.998087194692523,6.093529677874305,119.86890778941832,56.19478744283632,90.6566370186525,0.0,0.30876622291291844,3.7192638123604733,0.0,9.387330971796906,30.12907840951209,1500.0,6.885299999999998,39.10283334101374,0.0
sweep_c300_d110,300.0,89.93,2040,90.2087748825341,0.0442638691243807,0.0446086964011658,0.0456344602852508,0.7813042546258703,0.1290617760899924,261.4625571932453,0.00294,0.00108,2.76e-06,19680,8324.364731600042,Unknown,True,9217148799.185017,1,39.38843791850653,2875649575.594764,73.10940421813669,89.4705322475833,43.95818166339843,67.74015160333204,10.399361019583848,13.38260892034976,sweep_c300_d110,300,d110,1.1,113.99074482246772,261.4625571932453,29804311637.645096,11663.503834105928,,271.6973701282638,1.924420178744198,0.7082954751588915,1.2075512686373415,0.44444716857850947,0.0,0.0,27.400735703182495,10.085020583838212,0.0,0.0,95.20137240141781,35.039489839918154,0.0,0.0,12.758797214865023,4.695959040325568,133.20449336141692,49.026787892180664,89.47053224758326,0.0,0.30876622291291844,1.3304060806927183,0.0,13.016867673162297,49.083963127897526,1500.0,6.885299999999998,45.2824342135525,0.0
sweep_c300_d110,300.0,89.93,2050,95.88409996089848,0.0354063496748299,0.0356916719434597,0.0150798129382628,0.6624444431534576,0.1086591873141148,277.13211699092614,0.003,4.18e-05,3.52e-06,47000,18173.91285350034,Unknown,True,16421924067.611193,2,76.15480454073317,2334812123.374988,60.6024689519156,91.3732375195058,28.20253206958,47.55028355815046,8.640249905532523,10.707501583037937,sweep_c300_d110,300,d110,1.1,115.23185144946895,277.13211699092614,31934446936.97525,9891.30860463663,5.97685819306215e-08,288.3034093141408,1.717299613428513,0.5956570605647299,0.42666294214585926,0.14799094577510158,0.0,0.0,24.444585356923543,8.478770825178922,2.045628514564652e-06,7.095401748564466e-07,94.94932667948034,32.93382027821314,0.0,0.0,9.831804216505462,3.410228217520849,156.93372846002856,54.43353196320707,91.37323751950579,0.0,0.27676622291291847,0.581756135834613,0.0,12.934103268485572,49.909834682229004,1500.0,6.885299999999996,48.673384789609514,0.0
sweep_c300_d123,300.0,89.93,2030,76.01332187377476,0.0519935403840563,0.0523584390140809,0.1382307590369548,0.769516854205664,0.1287148736645187,233.29514581072715,0.00297,0.00183,3.58e-06,19800,7418.093713200185,Unknown,True,0.0,0,0.0,2932984194.2782927,78.52942089455365,88.68461131503103,63.44133207053286,89.92520215123474,10.776338376477588,15.707531704224294,sweep_c300_d123,300,d123,1.234752,102.49719195447663,233.29514581072715,23912097342.209717,12214.969664212069,1.3703777682069654e-06,239.09609214818957,1.7124866618606243,0.7162336475157615,3.3051137041734413,1.3823369819549214,2.7316614325695532e-05,1.1424952235842042e-05,23.74947729508783,9.933026124227961,3.384126359381563e-05,1.4153833837167495e-05,63.885962240161355,26.719785198565866,0.0,0.0,13.011510113506883,5.441958501539402,133.4314809755215,55.806633967410015,88.68461131503103,0.0,0.2656812176416448,4.21421884380885,0.0,11.2184069797172,32.956619521079915,1500.0,6.885299999999998,43.27441117935656,0.0
sweep_c300_d123,300.0,89.93,2040,92.75875259124686,0.0532982376233441,0.0537168842224345,0.0513900914596647,0.94699034763248,0.1573387397756466,293.4921958358854,0.00279,0.0014,4.72e-06,20000,8507.413274500053,Unknown,True,11676166038.477272,1,48.84204135435548,2911005373.7626,73.94324173608341,87.18961101529509,43.056676627371125,71.76420904369199,12.592467149590505,16.115065266730365,sweep_c300_d123,300,d123,1.234752,121.46628500756773,293.4921958358854,35649406706.89854,15765.48630390433,,303.89505700088716,2.6334494428944195,0.8665654087577777,1.5275779731848895,0.5026662783726785,0.0,0.0,37.402560933919474,12.307722706332234,0.0,0.0,101.59935169967142,33.432380474479,0.0,0.0,12.755549182608087,4.197353293104353,147.97656776860882,48.69331183895394,87.18961101529509,0.0,0.3870572223793251,1.7221030130443062,0.0,15.388974139306377,53.147662267185375,1500.0,6.885299999999998,50.02923303370087,0.0
sweep_c300_d123,300.0,89.93,2050,100.15628319448922,0.0416122566337655,0.0419567156996185,0.0193135471350365,0.7757634205646073,0.1327639276918657,311.08130519889096,0.00299,0.000149,1.74e-06,26240,10339.043400700204,Unknown,True,19562615028.229576,2,87.45591411091505,2375376818.2134027,61.32882960052133,89.78852770444416,29.63455308789589,52.3488944042964,10.127326606514965,12.587014709885551,sweep_c300_d123,300,d123,1.234752,122.87062451088974,311.08130519889096,38222754243.450424,13051.949881696122,9.733555137940321e-08,323.4086610656113,2.3553028894683194,0.7282745247785709,0.6133919393689309,0.1896646606024226,0.0,0.0,32.4113901472842,10.021806478679544,3.739489890171631e-06,1.156273885136609e-06,103.13184538567788,31.8890177665202,0.0,0.0,9.833431074873856,3.0405589765200833,175.06329588944823,54.1306764366253,89.78852770444415,0.0,0.3550572223793251,0.8396587390515787,0.0,14.69968466109664,54.00368618142623,1500.0,6.885299999999996,54.068924329097875,0.0
sweep_c550_d087,550.0,89.93,2030,71.30744651703809,0.0190606659810719,0.019424574736546,0.0016032446490371,0.3681634506168546,0.1753783375511461,164.2927979538681,0.00295,0.00051,2.01e-06,17680,6469.235549000092,Unknown,True,0.0,0,0.0,2794586519.720989,75.23399916861494,95.41698916677872,54.29765330318289,69.96319649461807,4.9820270863348695,10.683516105100315,sweep_c550_d087,550,d087,0.869546,86.97298970847326,164.2927979538681,14289035825.618048,3191.317732531163,,168.681526434839,1.6431879261194196,0.9741362678231256,0.026433077131412852,0.015670404276086417,0.0,0.0,7.704259553020281,4.567340428945197,0.0,0.0,46.95956111788375,27.839184355510348,0.0,0.0,12.989054012393256,7.700341754620579,99.35903074829085,58.90332678882465,95.4169891667787,0.0,0.43010300908931753,0.440057550740973,0.0,8.45987537504654,24.664014889501832,1500.0,6.885299999999999,33.50584663190076,0.0
sweep_c550_d087,550.0,89.93,2040,88.37008797103283,0.0163319003668906,0.0166727291200753,1.0032781982027053e-07,0.5182380255292033,0.1664013273042068,206.68520068832512,0.0029,0.000505,4.28e-06,23640,9412.239418700105,Unknown,True,6087120550.817287,1,24.96236803877488,2787714458.358751,71.85778235234486,94.09524138529672,45.43118871932,61.45360698197823,6.852417246616812,9.170001016041416,sweep_c550_d087,550,d087,0.869546,104.39250623369105,206.68520068832512,21576386101.26767,3446.006364204846,,215.9800327646154,1.9613672859108315,0.9081243579810068,2.0809428545344974e-06,9.63488535443645e-07,0.0,0.0,12.753097509764725,5.904757651214738,0.0,0.0,81.66666953140009,37.8121386898779,0.0,0.0,12.774204842919431,5.914530468120321,106.82469151367746,49.460447869317505,94.09524138529673,0.0,0.43010300908931753,0.0,0.0,9.784793313983457,43.199393519697246,1500.0,6.885299999999997,37.60050543312088,0.0
sweep_c550_d087,550.0,89.93,2050,92.95105398807284,0.0122228237976275,0.0125125134955687,,0.4034769760745321,0.1437644118081265,219.0719307281744,0.00283,4.64e-05,2.83e-06,37840,13853.226671400014,Unknown,True,11618012870.891869,2,56.60980368786589,2263991848.068467,59.74565094500752,95.43609611595224,29.583717639605634,41.74947091984068,5.2838708576722215,6.881882422562826,sweep_c550_d087,550,d087,0.869546,105.1168072683079,219.0719307281744,23028141920.249607,2741.1404897365737,,228.5482490036606,1.7961015511827636,0.7858741246160218,0.0,0.0,0.0,0.0,10.430722413201183,4.563903884047747,0.0,0.0,78.63869856533256,34.40791995044907,0.0,0.0,9.832936326907173,4.302345946544391,127.84979014703691,55.93995609434277,95.43609611595225,0.0,0.3981030090893176,0.0,0.0,8.961804031437199,42.80828022442732,1500.0,6.885299999999996,40.68252353888206,0.0
sweep_c550_d100,550.0,89.93,2030,76.85625402501245,0.0220586305091406,0.0223953273145621,0.0021331182119571,0.5587205301764668,0.1560444919344817,188.9408932406889,0.00293,0.000781,1.01e-06,24480,8987.851759099867,Unknown,True,0.0,0,0.0,2805588436.712669,75.5797496614316,93.42396496419803,62.007226963736336,81.81128727624952,7.486630289504009,12.31743002300916,sweep_c550_d100,550,d100,1.0,96.66031433752562,188.9408932406889,18263086131.857857,4231.393147230962,6.284654519809517e-08,194.60445324016848,1.681384997595756,0.8640012957569357,0.04044354993214029,0.020782438047410676,1.4447750724064216e-06,7.42416244002069e-07,12.756810565123223,6.555251101771847,1.4664738747917526e-06,7.535664525528217e-07,56.915929954016896,29.24698227936997,0.0,0.0,12.993231664058733,6.6767391227287645,110.2166495981928,56.636242266342386,93.42396496419806,0.0,0.382773700288524,0.5187314607882574,0.0,9.962839629314512,29.849433028208843,1500.0,6.885299999999998,36.421024437777014,0.0
sweep_c550_d100,550.0,89.93,2040,95.98313466695274,0.0172362264746332,0.0175318879345386,4.2010635501260105e-09,0.7154486202848446,0.1400377171937216,237.69323381204117,0.00281,0.000443,1.92e-06,20960,8458.87282119994,Unknown,True,8728095888.097494,1,36.45527622801418,2818939347.2415123,72.78270231897748,92.04768592242428,47.40356405759341,66.44677925004963,9.400676828459964,9.642538363996255,sweep_c550_d100,550,d100,1.0,115.02634985940895,237.69323381204117,27340985071.67814,4167.2111379907865,,247.86506477487632,1.898255216978488,0.7658421805842547,1.0020870938633093e-07,4.042873467357959e-08,0.0,0.0,19.711008339275956,7.9523140371469845,0.0,0.0,90.25445044316767,36.41273550394904,0.0,0.0,12.772306078896941,5.152927093819131,123.22904459634854,49.716181144071854,92.04768592242428,0.0,0.382773700288524,0.0,0.0,12.256301797451945,48.10078063892569,1500.0,6.885299999999998,42.77520050970138,0.0
sweep_c550_d100,550.0,89.93,2050,100.434095099031,0.0133366073277722,0.0136011208224897,,0.5854868016338248,0.1282126532195032,251.9382881735692,0.00299,4.55e-05,7.24e-06,35520,13150.448054100154,Unknown,True,15235712608.88446,2,69.13396461261672,2277851532.2251835,60.19114508933328,93.4811961544029,30.91880122260392,46.01364125808701,7.61422358311371,7.480616452369378,sweep_c550_d100,550,d100,1.0,115.52893513451409,251.9382881735692,29106162152.30479,3426.6430972599424,,262.73854891512394,1.8421195939088468,0.7011226946008339,0.0,0.0,0.0,0.0,17.127410630545132,6.518803845597105,0.0,0.0,88.66864663005337,33.74786341637947,0.0,0.0,9.83279287440811,3.7424248992044684,145.26757918620848,55.28978514421813,93.4811961544029,0.0,0.35077370028852395,0.0,0.0,11.317699393290074,48.152741176521594,1500.0,6.885299999999996,45.649542033690935,0.0
sweep_c550_d110,550.0,89.93,2030,83.32627720770753,0.0216087895392026,0.0219244987050755,0.0043469737211106,0.5830073591609448,0.1450015543718515,207.83498256475784,0.00284,0.000708,4.14e-06,25080,9570.133441799786,Unknown,True,0.0,0,0.0,2829051700.297709,76.32204843829953,93.19193819703656,69.71426798103067,89.58119173703706,7.808449468214811,12.05847428779156,sweep_c550_d110,550,d110,1.1,103.1932009637139,207.83498256475784,21447157123.09503,4556.677806110421,,213.51939788203407,1.7186366441975292,0.8049089034744503,0.09112580529927161,0.04267799844097402,0.0,0.0,14.445406763825048,6.765383804522481,0.0,0.0,60.968531008979134,28.554094669498475,0.0,0.0,12.990066225729864,6.083787400387228,123.3056314340032,57.74914722367638,93.19193819703655,0.0,0.36959749441283657,1.140993588650701,0.0,10.66116247763316,32.4536376627442,1500.0,6.8853,41.120454626794455,0.0
sweep_c550_d110,550.0,89.93,2040,102.80399300356032,0.0162178430781603,0.0167914501938865,9.281721598123612e-08,0.7522128834641979,0.2958829019577492,261.4625571932453,0.00297,0.000567,1.29e-06,20760,8878.923505099956,Unknown,True,11350299651.723837,1,45.97057462860515,2822824726.452223,72.937468372614,91.68968962801658,48.59690297001188,67.81433390730562,9.982133330656165,9.235297606637571,sweep_c550_d110,550,d110,1.1,122.02142394085406,261.4625571932453,31904033535.936787,4390.335506676578,,272.3677721569133,4.411864181040322,1.6198187274882914,2.435383955150196e-06,8.94152761122983e-07,0.0,0.0,22.634604784112156,8.31030947783065,0.0,0.0,96.2444683202661,35.3362174820077,0.0,0.0,12.775292017059298,4.690456552877096,136.3015404190515,50.043196865643516,91.6896896280166,0.0,0.7045622188096194,0.0,0.0,13.336489458295162,52.33757606891872,1500.0,6.885299999999999,47.100221345343876,0.0
sweep_c550_d110,550.0,89.93,2050,106.12940921504952,0.013716222964411,0.0142076696819092,,0.6708161813238269,0.253753267337203,277.13211699092614,0.003,4.04e-05,5.78e-06,37760,13790.262382899877,Unknown,True,18644746250.03521,2,79.69727588675161,2277422269.135432,60.14960560126672,92.56141998107891,30.63412290055979,47.24299533631848,8.79465411070857,7.814218325050112,sweep_c550_d110,550,d110,1.1,122.73828165080819,277.13211699092614,34014719829.71702,3937.401576455295,,288.76220864683887,4.010432975581385,1.3888358155918574,0.0,0.0,0.0,0.0,21.479807954598947,7.438580018921077,0.0,0.0,95.68190720210376,33.13519024891667,0.0,0.0,9.834074218345563,3.4055959969376755,157.75598629620922,54.63179791963272,92.56141998107891,0.0,0.6725622188096195,0.0,0.0,12.642359237525651,52.069641478051686,1500.0,6.885299999999995,49.76584642402197,0.0
sweep_c550_d123,550.0,89.93,2030,89.0727285086461,0.022588038992079,0.0230542022279483,0.0050440954348889,0.6951147954905028,0.2272063947218621,233.29514581072715,0.00299,0.000442,8.24e-06,20080,7942.068966299994,Unknown,True,0.0,0,0.0,2842636406.6424503,76.69961359585551,91.90579463440844,76.88800689018306,98.913187157689,9.345369042134374,12.679811225371571,sweep_c550_d123,550,d123,1.234752,111.09790877615204,233.29514581072715,25918602827.199253,5378.433470319189,,239.37952995883288,3.022866816967431,1.2627925276180827,0.11857854542342962,0.04953579173784077,7.4208626916697e-06,3.100040631271144e-06,19.257284791769568,8.04466647381308,0.0,0.0,66.32516103110895,27.7071147405608,0.0,0.0,12.992185907903284,5.42744231728486,137.66344544479753,57.5084450489447,91.90579463440844,0.0,0.5216027736484516,1.4258960263253995,0.0,12.038684053781733,35.53318007750116,1500.0,6.8853,45.38847276241987,0.0
sweep_c550_d123,550.0,89.93,2040,108.64677641085814,0.0168509352822422,0.0174450594670357,2.2685199555682646e-09,0.931185002202822,0.3063917154155918,293.4921958358854,0.0029,0.000964,2.15e-06,17920,7311.151927800151,Unknown,True,14577864928.51852,1,56.58032988291772,2820071366.4792886,72.86041781419941,89.75701703961143,49.36773409953765,71.28003283695624,12.317516030548928,9.594782706869667,sweep_c550_d123,550,d123,1.234752,130.55907514827675,293.4921958358854,38318069651.57012,5119.988809467909,,305.08433555181074,5.128216314807072,1.6809176077596997,6.681416724333408e-08,2.1900228709706206e-08,0.0,0.0,31.249736438572587,10.242982938488371,0.0,0.0,104.32347892270519,34.19496406920195,0.0,0.0,12.774409960948159,4.187173339412162,151.60849384796356,49.69396202323759,89.7570170396114,0.0,0.7641809469000956,0.0,0.0,15.335883762132866,57.744681712976075,1500.0,6.885299999999998,52.03875002415815,0.0
sweep_c550_d123,550.0,89.93,2050,112.96124206326496,0.0134955461448888,0.0142241573228258,,0.7358731991276659,0.3858213742664281,311.08130519889096,0.00299,0.000562,1.02e-05,25760,9834.44792299997,Unknown,True,22774079071.153515,2,93.64547110072624,2260564557.1546044,59.582323959532346,91.87670440111116,32.485034686218846,50.02702379307495,9.718702579301862,7.823286527554241,sweep_c550_d123,550,d123,1.234752,130.50323117012107,311.08130519889096,40597115485.07385,4424.869425339012,,323.9394266657904,6.844676964796008,2.1129496447055485,0.0,0.0,0.0,0.0,26.3145571894079,8.123295598888843,0.0,0.0,103.53775388919122,31.962072340151277,0.0,0.0,9.839259130816046,3.0373762255766565,177.40317949157924,54.76430619067768,91.87670440111117,0.0,1.088644147084433,0.0,0.0,14.12008062645006,56.65674999034744,1500.0,6.885299999999995,55.49622926820717,0.0
